surah_no,ayat,translator,text
2,188,asad,"and bids you only to do evil, and to commit deeds of abomination, and to attribute unto God something of which you have no knowledge."
2,189,asad,"But when they are told, ""Follow what God has bestowed from on high,"" some answer, ""Nay, we shall follow [only] that which we found our forefathers believing in and doing."" Why, even if their forefathers did not use their reason at all, and were devoid of all guidance?"
2,190,asad,"And so, the parable of those who are bent on denying the truth is that of the beast which hears the shepherd’s cry, and hears in it nothing but the sound of a voice and a call. Deaf are they, and dumb, and blind: for they do not use their reason."
2,191,asad,"O you who have attained to faith! Partake of the good things which We have provided for you as sustenance, and render thanks unto God, if it is [truly] Him that you worship."
2,192,asad,"He has forbidden to you only carrion, and blood, and the flesh of swine, and that over which any name other than God’s has been invoked; but if one is driven by necessity – neither coveting it nor exceeding his immediate need – no sin shall be upon him: for, behold, God is much-forgiving, a dispenser of grace."
2,193,asad,"VERILY, as for those who suppress aught of the revelation which God has bestowed from on high, and barter it away for a trifling gain – they but fill their bellies with fire. And God will not speak unto them on the Day of Resurrection, nor will He cleanse them [of their sins]; and grievous suffering awaits them."
2,194,asad,"It is they who take error in exchange for guidance, and suffering in exchange for forgiveness: yet how little do they seem to fear the fire!"
2,195,asad,"Thus it is: since it is God who bestows the divine writ from on high, setting forth the truth, all those who set their own views against the divine writ are, verily, most deeply in the wrong."
2,196,asad,"True piety does not consist in turning your faces towards the east or the west – but truly pious is he who believes in God, and the Last Day, and the angels, and revelation, and the prophets; and spends his substance – however much he himself may cherish it – upon his near of kin, and the orphans, and the needy, and the wayfarer, and the beggars, and for the freeing of human beings from bondage; and is constant in prayer, and renders the purifying dues; and [truly pious are] they who keep their promises whenever they promise, and are patient in misfortune and hardship and in time of peril: it is they that have proved themselves true, and it is they, they who are conscious of God."
2,197,asad,"O YOU who have attained to faith! Just retribution is ordained for you in cases of killing: the free for the free, and the slave for the slave, and the woman for the woman. And if something [of his guilt] is remitted to a guilty person by his brother, this [remission] shall be adhered to with fairness, and restitution to his fellow-man shall be made in a goodly manner."
2,198,asad,"This is an alleviation from your Sustainer, and an act of His grace. And for him who, none the less, willfully transgresses the bounds of what is right, there is grievous suffering in store:"
2,199,asad,"for, in [the law of] just retribution, O you who are endowed with insight, there is life for you, so that you might remain conscious of God!"
2,200,asad,"IT IS ordained for you, when death approaches any of you and he is leaving behind much wealth, to make bequests in favour of his parents and [other] near of kin in accordance with what is fair: this is binding on all who are conscious of God."
2,201,asad,"And if anyone alters such a provision after having come to know it, the sin of acting thus shall fall only upon those who have altered it. Verily, God is all-hearing, all-knowing."
2,202,asad,"If, however, one has reason to fear that the testator has committed a mistake or a [deliberate] wrong, and thereupon brings about a settlement between the heirs, he will incur no sin [thereby]. Verily, God is much-forgiving, a dispenser of grace."
2,203,asad,"O YOU who have attained to faith! Fasting is ordained for you as it was ordained for those before you, so that you might remain conscious of God:"
2,204,asad,And whoever does more good than he is bound to do does good unto himself thereby; for to fast is to do good unto yourselves – if you but knew it.
2,205,asad,"It was the month of Ramadān in which the Qur’ān was [first] bestowed from on high as a guidance unto man and a self-evident proof of that guidance, and as the standard by which to discern the true from the false. Hence, whoever of you lives to see this month shall fast throughout it; but he that is ill, or on a journey, [shall fast instead for the same] number of other days. God wills that you shall have ease, and does not will you to suffer hardship; but [He desires] that you complete the number [of days required], and that you extol God for His having guided you aright, and that you render your thanks [unto Him]."
2,206,asad,"AND IF My servants ask thee about Me – behold, I am near; I respond to the call of him who calls, whenever he calls unto Me: let them, then, respond unto Me, and believe in Me, so that they might follow the right way."
